id,author,is_organization,downloads,likes,created_at,last_modified,pipeline_tag,tags,trust_claim,trust_evidence,bias_claim,bias_evidence,interp_claim,interp_evidence,clinical_use_disclaimer,interpretability_method_named,trust_gap,bias_gap,interp_gap,gap_score,any_claim,any_gap,log_downloads,log_likes
Aredeksu/SensiNet-Mammography,Aredeksu,False,0,1,2026-03-13 18:24:50+00:00,2026-03-15 21:54:31+00:00,,"['breast-cancer', 'mammography', 'computer-vision', 'medical', 'xception', 'dual-stream', 'en', 'dataset:CBIS-DDSM', 'license:apache-2.0', 'region:us']",yes,yes,no,no,yes,yes,yes,Grad-CAM,False,False,False,0,True,False,0.0,0.6931471805599453
AQ-MedAI/PulseMind-72B,AQ-MedAI,True,22,2,2026-01-22 15:56:03+00:00,2026-01-30 06:45:43+00:00,image-text-to-text,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-text-to-text', 'medical', 'multimodal', 'clinical-diagnosis', 'clinical-reasoning', 'multi-turn', 'consultation', 'medical-images', 'report-generation', 'reinforcement-learning', 'preference-optimization', 'conversational', 'arxiv:2601.07344', 'license:mit', 'text-generation-inference', 'endpoints_compatible', 'region:us']",yes,yes,no,no,no,no,yes,,False,False,False,0,True,False,3.1354942159291497,1.0986122886681098
sixf0ur/ScentLLaMA,sixf0ur,False,8,0,2025-07-23 10:01:09+00:00,2025-08-06 19:01:36+00:00,text-generation,"['safetensors', 'llama', 'chemistry', 'biology', 'climate', 'medical', 'text-generation-inference', 'tiny', 'scent', 'smell', 'text-generation', 'en', 'dataset:sixf0ur/ScentSet', 'license:cc-by-4.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.1972245773362196,0.0
mradermacher/Meditron3-Gemma2-2B-GGUF,mradermacher,False,84,1,2025-02-27 18:16:31+00:00,2026-05-25 18:53:46+00:00,,"['transformers', 'gguf', 'medical', 'en', 'base_model:EPFLiGHT/Meditron3-Gemma2-2B', 'base_model:quantized:EPFLiGHT/Meditron3-Gemma2-2B', 'license:gemma', 'endpoints_compatible', 'region:us', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,4.442651256490317,0.6931471805599453
OpenMed/OpenMed-NER-OncologyDetect-MultiMed-568M-mlx,OpenMed,True,19,0,2026-06-03 21:50:42+00:00,2026-06-23 08:25:33+00:00,token-classification,"['openmed', 'xlm-roberta', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-NER-OncologyDetect-MultiMed-568M', 'base_model:finetune:OpenMed/OpenMed-NER-OncologyDetect-MultiMed-568M', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.995732273553991,0.0
suitch/radbert-english-ctrate-classifier,suitch,False,24,0,2026-04-18 17:13:09+00:00,2026-04-18 19:01:36+00:00,text-classification,"['transformers', 'pytorch', 'safetensors', 'roberta', 'text-classification', 'radiology', 'medical-imaging', 'chest-ct', 'multi-label-classification', 'radbert', 'english', 'ctrate', 'custom_code', 'en', 'base_model:zzxslp/RadBERT-RoBERTa-4m', 'base_model:finetune:zzxslp/RadBERT-RoBERTa-4m', 'license:mit', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,3.2188758248682006,0.0
Molkaatb/ChestX,Molkaatb,False,6,0,2024-03-21 21:36:08+00:00,2025-08-27 21:33:33+00:00,image-to-text,"['transformers', 'safetensors', 'vision-encoder-decoder', 'image-text-to-text', 'vision', 'text-generation', 'medical', 'chest-xray', 'healthcare', 'multimodal', 'image-to-text', 'en', 'license:mit', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,1.9459101490553132,0.0
Synec801/mistral_7b_orca-Q8_0-GGUF,Synec801,False,11,0,2024-06-21 21:02:25+00:00,2024-06-21 21:02:57+00:00,text-generation,"['peft', 'gguf', 'medical', 'llama-cpp', 'gguf-my-repo', 'text-generation', 'en', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.4849066497880004,0.0
fernandoruiz/Apollo2-2B-Q4_0-GGUF,fernandoruiz,False,12,0,2025-02-22 11:50:35+00:00,2025-02-22 11:50:45+00:00,question-answering,"['gguf', 'biology', 'medical', 'llama-cpp', 'gguf-my-repo', 'question-answering', 'ar', 'en', 'zh', 'ko', 'ja', 'mn', 'th', 'vi', 'lo', 'mg', 'de', 'pt', 'es', 'fr', 'ru', 'it', 'hr', 'gl', 'cs', 'co', 'la', 'uk', 'bs', 'bg', 'eo', 'sq', 'da', 'sa', 'gn', 'sr', 'sk', 'gd', 'lb', 'hi', 'ku', 'mt', 'he', 'ln', 'bm', 'sw', 'ig', 'rw', 'ha', 'dataset:FreedomIntelligence/ApolloMoEDataset', 'base_model:FreedomIntelligence/Apollo2-2B', 'base_model:quantized:FreedomIntelligence/Apollo2-2B', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.5649493574615367,0.0
EdgeAIMed/EdgeAIMed-PII-ClinicalE5-Small-33M-v1-mlx,EdgeAIMed,True,4,0,2026-06-22 03:26:07+00:00,2026-06-22 03:26:25+00:00,token-classification,"['openmed', 'bert', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-PII-ClinicalE5-Small-33M-v1', 'base_model:finetune:OpenMed/OpenMed-PII-ClinicalE5-Small-33M-v1', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.6094379124341003,0.0
MIC-DKFZ/PrimusM-OpenMind-VoCo,MIC-DKFZ,True,1,0,2025-05-06 12:30:10+00:00,2025-05-07 09:54:05+00:00,image-feature-extraction,"['medical', 'image-feature-extraction', 'dataset:AnonRes/OpenMind', 'arxiv:2412.17041', 'arxiv:2410.23132', 'arxiv:2404.09556', 'arxiv:2503.01835', 'arxiv:2402.17300', 'arxiv:2306.16925', 'arxiv:2111.14791', 'arxiv:2002.05709', 'license:cc-by-4.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.6931471805599453,0.0
dmusingu/cxr-vitl14-lgc,dmusingu,False,0,0,2026-07-24 09:39:29+00:00,2026-07-26 18:17:18+00:00,image-feature-extraction,"['pytorch', 'chest-xray', 'radiology', 'vision-encoder', 'vit', 'medical-imaging', 'image-feature-extraction', 'license:other', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
OpenMed/OpenMed-NER-PathologyDetect-BioMed-335M-mlx,OpenMed,True,11,0,2026-06-03 22:16:09+00:00,2026-06-23 08:25:43+00:00,token-classification,"['openmed', 'bert', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-NER-PathologyDetect-BioMed-335M', 'base_model:finetune:OpenMed/OpenMed-NER-PathologyDetect-BioMed-335M', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.4849066497880004,0.0
SHUB-8/Triage-BERT,SHUB-8,False,3,0,2025-12-31 02:25:45+00:00,2025-12-31 02:34:51+00:00,text-classification,"['safetensors', 'bert', 'medical', 'triage', 'classification', 'emergency', 'esi', 'text-classification', 'en', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,1.3862943611198906,0.0
chidiokoene/okoene-med-rationale,chidiokoene,False,5,0,2025-08-30 17:09:00+00:00,2025-09-09 13:16:06+00:00,text-generation,"['transformers', 'safetensors', 'mistral', 'text-generation', 'medical', 'text-generation-inference', 'instruction-tuning', 'rationale-generation', 'conversational', 'en', 'arxiv:1910.09700', 'base_model:mistralai/Mistral-7B-Instruct-v0.3', 'base_model:finetune:mistralai/Mistral-7B-Instruct-v0.3', 'license:mit', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,1.791759469228055,0.0
thillaic/MediQuill,thillaic,False,3,0,2023-12-27 02:16:01+00:00,2023-12-27 16:37:03+00:00,text-generation,"['transformers', 'pytorch', 'llama', 'text-generation', 'medical', 'en', 'dataset:thillaic/MedQuad-MedicalQnADataset-Llama2-1k', 'license:mit', 'text-generation-inference', 'endpoints_compatible', 'region:us']",yes,no,no,no,no,no,no,,True,False,False,1,True,True,1.3862943611198906,0.0
dizza01/medalpaca-13b,dizza01,False,27,0,2026-04-28 10:56:15+00:00,2026-05-05 09:51:47+00:00,text-generation,"['transformers', 'pytorch', 'llama', 'text-generation', 'medical', 'en', 'arxiv:2303.14070', 'license:cc', 'text-generation-inference', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,3.332204510175204,0.0
cococoomo/Exaone3.5-7.8B_ReST_V0_Quantized,cococoomo,False,11,0,2025-03-20 06:01:26+00:00,2026-03-24 04:32:11+00:00,text-generation,"['safetensors', 'exaone', 'llm', 'instruction-tuned', 'quantized', 'awq', 'vllm', 'medical', 'text-generation', 'conversational', 'custom_code', 'ko', 'en', 'base_model:LGAI-EXAONE/EXAONE-3.5-7.8B-Instruct', 'base_model:quantized:LGAI-EXAONE/EXAONE-3.5-7.8B-Instruct', '4-bit', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,2.4849066497880004,0.0
OpenMed/OpenMed-PII-Italian-EuroMed-Large-210M-v1,OpenMed,True,20,0,2026-02-10 19:13:09+00:00,2026-02-10 19:13:31+00:00,token-classification,"['transformers', 'safetensors', 'eurobert', 'token-classification', 'ner', 'pii', 'pii-detection', 'de-identification', 'privacy', 'healthcare', 'medical', 'clinical', 'phi', 'italian', 'pytorch', 'openmed', 'custom_code', 'it', 'base_model:EuroBERT/EuroBERT-210m', 'base_model:finetune:EuroBERT/EuroBERT-210m', 'license:apache-2.0', 'model-index', 'endpoints_compatible', 'region:us']",yes,partial,no,no,no,no,no,,False,False,False,0,True,False,3.044522437723423,0.0
OpenMed/OpenMed-PII-French-mLiteClinical-Base-135M-v1-mlx,OpenMed,True,7,0,2026-04-08 19:13:35+00:00,2026-04-14 07:43:16+00:00,token-classification,"['openmed', 'distilbert', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-PII-French-mLiteClinical-Base-135M-v1', 'base_model:finetune:OpenMed/OpenMed-PII-French-mLiteClinical-Base-135M-v1', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.0794415416798357,0.0
Catalina77/xlmr-ner-prostata,Catalina77,False,8,0,2026-06-16 02:30:27+00:00,2026-06-16 03:51:38+00:00,token-classification,"['safetensors', 'xlm-roberta', 'token-classification', 'ner', 'medical', 'spanish', 'es', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.1972245773362196,0.0
Aurumz/RCT-Reviewer,Aurumz,False,0,1,2026-06-09 23:58:25+00:00,2026-06-14 10:10:41+00:00,,"['joblib', 'medical', 'clinical-trials', 'evidence-synthesis', 'risk-of-bias', 'RCTs', 'pico', 'systematic-review', 'research', 'RoB', 'en', 'doi:10.57967/hf/9149', 'license:gpl-3.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.6931471805599453
LeninKh/plant_disease_classification,LeninKh,False,3,0,2024-06-12 13:35:43+00:00,2024-06-12 13:43:27+00:00,image-classification,"['keras', 'medical', 'image-classification', 'en', 'dataset:dpdl-benchmark/plant_village', 'license:mit', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.3862943611198906,0.0
OpenMed/OpenMed-NER-GenomeDetect-BigMed-278M-mlx,OpenMed,True,12,0,2026-06-03 21:20:56+00:00,2026-06-23 08:25:19+00:00,token-classification,"['openmed', 'xlm-roberta', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-NER-GenomeDetect-BigMed-278M', 'base_model:finetune:OpenMed/OpenMed-NER-GenomeDetect-BigMed-278M', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.5649493574615367,0.0
EvidenceAIResearch/VReason-QwenVL,EvidenceAIResearch,False,13,0,2026-03-30 11:43:37+00:00,2026-06-25 03:43:22+00:00,image-text-to-text,"['transformers', 'safetensors', 'qwen2_5_vl', 'feature-extraction', 'vision-language', 'medical', 'radiology', 'chest-xray', 'qwen2.5-vl', 'image-text-to-text', 'conversational', 'custom_code', 'base_model:Qwen/Qwen2.5-VL-7B-Instruct', 'base_model:finetune:Qwen/Qwen2.5-VL-7B-Instruct', 'text-generation-inference', 'endpoints_compatible', 'region:us']",no,no,no,no,yes,yes,yes,visual grounding (ROI-based visual reasoning),False,False,False,0,True,False,2.6390573296152584,0.0
huzie111/lung-ultrasound-ai,huzie111,False,6,0,2026-03-30 13:47:59+00:00,2026-03-30 13:50:23+00:00,,"['pytorch', 'efficientnet_segformer', 'medical', 'ultrasound', 'lung', 'segmentation', 'classification', 'en', 'license:mit', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.9459101490553132,0.0
Tetsuo3003/highrisk_medical_japanese_2tasks,Tetsuo3003,False,0,0,2025-07-24 05:36:16+00:00,2025-07-24 05:45:09+00:00,,"['pytorch', 'japanese', 'medical', 'classification', 'risk-detection', 'ja', 'license:mit', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,0.0,0.0
VendenIX/CFB-GBMnnUnetExperimentation,VendenIX,False,0,0,2025-12-28 18:12:37+00:00,2025-12-29 00:18:37+00:00,image-segmentation,"['medical', 'segmentation', 'nnunet', 'mri', 'glioblastoma', '3d-unet', 'TCIA', 'image-segmentation', 'en', 'dataset:VendenIX/CFB-GBMnnUnetPredictedMasks', 'license:apache-2.0', 'region:us']",yes,yes,no,no,no,no,no,,False,False,False,0,True,False,0.0,0.0
sdoerrich97/stylizing_vit_base_ddi_65_43_21,sdoerrich97,False,0,0,2026-01-25 14:12:15+00:00,2026-01-27 16:21:12+00:00,image-to-image,"['stylizing-vit', 'safetensors', 'stylizing_vit', 'style-transfer', 'medical', 'dermatology', 'domain-generalization', 'vision-transformer', 'pytorch', 'image-to-image', 'en', 'arxiv:2601.17586', 'license:apache-2.0', 'region:us']",no,no,yes,partial,no,no,no,,False,False,False,0,True,False,0.0,0.0
Mihara-bot/metaclip-b16-400m-biomedica_ConceptFilter_30,Mihara-bot,False,3,0,2026-02-24 09:11:21+00:00,2026-02-24 15:16:35+00:00,,"['safetensors', 'clip', 'medical', 'biology', 'en', 'arxiv:2511.18519', 'base_model:facebook/metaclip-b16-400m', 'base_model:finetune:facebook/metaclip-b16-400m', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,1.3862943611198906,0.0
tarak00003/tarakcse,tarak00003,False,0,0,2023-03-29 09:15:36+00:00,2023-03-29 09:46:33+00:00,text-classification,"['spacy', 'medical', 'text-classification', 'en', 'dataset:Anthropic/hh-rlhf', 'arxiv:1910.09700', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
STRIDE-lab/biolinkbert-substances-20250228,STRIDE-lab,True,32,0,2026-05-30 10:43:08+00:00,2026-07-01 11:43:40+00:00,text-classification,"['transformers', 'safetensors', 'bert', 'text-classification', 'pytorch', 'biomedical', 'en', 'base_model:michiyasunaga/BioLinkBERT-base', 'base_model:finetune:michiyasunaga/BioLinkBERT-base', 'license:apache-2.0', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,3.4965075614664802,0.0
Sifal/ClinicalMosaic,Sifal,False,96,2,2024-07-05 07:17:09+00:00,2025-03-19 17:14:15+00:00,fill-mask,"['transformers', 'safetensors', 'bert', 'feature-extraction', 'clinical', 'healthcare', 'NLP', 'BERT', 'MIMIC-IV', 'MedNLI', 'transformer', 'fill-mask', 'custom_code', 'en', 'dataset:bigbio/mednli', 'arxiv:2502.18009', 'base_model:mosaicml/mosaic-bert-base', 'base_model:finetune:mosaicml/mosaic-bert-base', 'license:mit', 'model-index', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,4.574710978503383,1.0986122886681098
texdata/Qwen3.6-27B-slo-med-mt-LoRA,texdata,False,45,0,2026-07-11 08:26:08+00:00,2026-07-11 15:45:17+00:00,translation,"['peft', 'safetensors', 'translation', 'medical', 'slovenian', 'qwen3', 'lora', 'qlora', 'en', 'sl', 'arxiv:2207.04672', 'base_model:llmfan46/Qwen3.6-27B-uncensored-heretic-v2-Native-MTP-Preserved', 'base_model:adapter:llmfan46/Qwen3.6-27B-uncensored-heretic-v2-Native-MTP-Preserved', 'license:other', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,3.828641396489095,0.0
mradermacher/HIKARI-Subaru-8B-SkinGroup-GGUF,mradermacher,False,83,0,2026-03-25 10:35:51+00:00,2026-03-25 11:51:04+00:00,,"['transformers', 'gguf', 'dermatology', 'medical', 'vision-language', 'skin-disease', 'classification', 'fine-tuned', 'qwen3-vl', 'en', 'th', 'dataset:SkinCAP', 'base_model:E27085921/HIKARI-Subaru-8B-SkinGroup', 'base_model:quantized:E27085921/HIKARI-Subaru-8B-SkinGroup', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,4.430816798843313,0.0
TechKick/multimodal-parkinsons-random-forest,TechKick,False,0,0,2026-07-26 14:35:17+00:00,2026-07-26 14:50:03+00:00,tabular-classification,"['scikit-learn', 'healthcare', 'parkinsons-disease', 'random-forest', 'multimodal', 'machine-learning', 'medical-ai', 'hog', 'speech-analysis', 'tabular-classification', 'en', 'license:mit', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
faisal4590aziz/bangla-t5-mHealth,faisal4590aziz,True,5,0,2023-12-16 15:33:50+00:00,2026-02-17 05:45:32+00:00,text-generation,"['transformers', 'safetensors', 't5', 'text2text-generation', 'medical', 'healthcare', 'nlp', 'paraphrasing', 'text-generation', 'bn', 'dataset:faisal4590aziz/bangla-t5-health', 'base_model:csebuetnlp/banglat5_banglaparaphrase', 'base_model:finetune:csebuetnlp/banglat5_banglaparaphrase', 'license:cc-by-4.0', 'text-generation-inference', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.791759469228055,0.0
flackojodye/Verbatim-BioMedBert,flackojodye,False,3,0,2025-04-09 16:30:25+00:00,2025-07-25 15:21:30+00:00,text-classification,"['safetensors', 'bert', 'medical', 'text-classification', 'en', 'base_model:microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract', 'base_model:finetune:microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract', 'license:mit', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.3862943611198906,0.0
OpenMed/OpenMed-PII-Chinese-BigMed-Large-560M-v1-mlx,OpenMed,True,13,0,2026-06-03 19:25:32+00:00,2026-06-23 08:27:55+00:00,token-classification,"['openmed', 'xlm-roberta', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'bert', 'base_model:OpenMed/OpenMed-PII-Chinese-BigMed-Large-560M-v1', 'base_model:finetune:OpenMed/OpenMed-PII-Chinese-BigMed-Large-560M-v1', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.6390573296152584,0.0
micymike/vilyalabs-med,micymike,False,46,3,2026-07-20 08:53:49+00:00,2026-07-20 09:01:10+00:00,,"['safetensors', 'lfm2', 'medical', 'qat', 'lora', 'torchao', 'trl', 'sft', 'en', 'base_model:LiquidAI/LFM2.5-230M', 'base_model:adapter:LiquidAI/LFM2.5-230M', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,3.8501476017100584,1.3862943611198906
mradermacher/8-bit_medical_Qwen1.5-7B-Chat-i1-GGUF,mradermacher,False,99,0,2025-05-04 03:40:57+00:00,2025-07-11 03:44:25+00:00,,"['transformers', 'gguf', 'medical', 'llama-factory', 'en', 'base_model:Roselia-penguin/8-bit_medical_Qwen1.5-7B-Chat', 'base_model:quantized:Roselia-penguin/8-bit_medical_Qwen1.5-7B-Chat', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'imatrix', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,4.605170185988092,0.0
Fetrat/adhd-eeg-gemma3-qlora,Fetrat,False,0,0,2026-05-01 21:38:23+00:00,2026-05-01 21:39:37+00:00,,"['safetensors', 'adhd', 'eeg', 'qlora', 'fine-tuned', 'medical', 'bci', 'neuroscience', 'en', 'base_model:google/gemma-3-1b-it', 'base_model:finetune:google/gemma-3-1b-it', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
OpenMed/OpenMed-PII-German-SuperMedical-Large-355M-v1-mlx,OpenMed,True,9,0,2026-04-08 19:33:52+00:00,2026-04-14 07:43:48+00:00,token-classification,"['openmed', 'roberta', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-PII-German-SuperMedical-Large-355M-v1', 'base_model:finetune:OpenMed/OpenMed-PII-German-SuperMedical-Large-355M-v1', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.302585092994046,0.0
RohithMidigudla/aarogya_gemma_telugu_medical,RohithMidigudla,False,2,1,2026-06-03 10:46:46+00:00,2026-06-03 12:50:13+00:00,image-text-to-text,"['transformers', 'safetensors', 'gemma4', 'image-text-to-text', 'gemma', 'telugu', 'medical', 'grpo', 'merged', 'healthcare', 'conversational', 'te', 'base_model:google/gemma-4-E4B-it', 'base_model:finetune:google/gemma-4-E4B-it', 'license:gemma', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.0986122886681098,0.6931471805599453
mozarcik/Bielik-11B-v3.0-medadapt-awq,mozarcik,False,4,0,2026-06-04 20:48:55+00:00,2026-06-06 05:04:38+00:00,text-generation,"['transformers', 'safetensors', 'llama', 'text-generation', 'polish', 'medical', 'pulmonology', 'awq', 'w4a16', 'compressed-tensors', 'vllm', 'quantized', 'smpc', 'calibration-corpus', 'conversational', 'pl', 'en', 'base_model:jmajkutewicz/Bielik-11B-v3.0-medadapt', 'base_model:quantized:jmajkutewicz/Bielik-11B-v3.0-medadapt', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,1.6094379124341003,0.0
sarathi-balakrishnan/medgemma-27b-text-it-GPTQ-INT4,sarathi-balakrishnan,False,23,0,2026-07-12 09:41:11+00:00,2026-07-12 09:43:19+00:00,text-generation,"['safetensors', 'gemma3_text', 'medical', 'clinical', 'quantized', 'gptq', 'text-generation', 'conversational', 'base_model:google/medgemma-27b-text-it', 'base_model:quantized:google/medgemma-27b-text-it', 'license:other', 'compressed-tensors', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,3.1780538303479458,0.0
mradermacher/medgemma-4b-pt-CPT-SFT-i1-GGUF,mradermacher,False,46,0,2026-01-05 18:00:14+00:00,2026-07-28 05:09:02+00:00,question-answering,"['transformers', 'gguf', 'medical', 'continual-pretraining', 'instruction-tuning', 'cpt+sft', 'causal-lm', 'question-answering', 'fr', 'en', 'base_model:medAdapt/medgemma-4b-pt-CPT-SFT', 'base_model:quantized:medAdapt/medgemma-4b-pt-CPT-SFT', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'imatrix']",no,no,no,no,no,no,no,,False,False,False,0,False,False,3.8501476017100584,0.0
OpenMed/OpenMed-PII-French-LiteClinical-Small-66M-v1,OpenMed,True,26,0,2026-02-10 18:18:09+00:00,2026-02-10 18:18:22+00:00,token-classification,"['transformers', 'safetensors', 'distilbert', 'token-classification', 'ner', 'pii', 'pii-detection', 'de-identification', 'privacy', 'healthcare', 'medical', 'clinical', 'phi', 'french', 'pytorch', 'openmed', 'fr', 'base_model:distilbert/distilbert-base-cased', 'base_model:finetune:distilbert/distilbert-base-cased', 'license:apache-2.0', 'model-index', 'endpoints_compatible', 'region:us']",yes,partial,no,no,no,no,no,,False,False,False,0,True,False,3.295836866004329,0.0
SandLogicTechnologies/MedScholar-1.5B-GGUF,SandLogicTechnologies,False,4,1,2025-08-01 11:47:50+00:00,2025-08-01 12:21:33+00:00,text-generation,"['gguf', 'Med-scholar', 'medical', 'text-generation-inference', 'quantized', 'text-generation', 'en', 'base_model:yasserrmd/MedScholar-1.5B', 'base_model:quantized:yasserrmd/MedScholar-1.5B', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,1.6094379124341003,0.6931471805599453
Ram20307/bart-medtranscription,Ram20307,False,3,0,2024-10-19 16:35:05+00:00,2024-10-19 16:48:20+00:00,summarization,"['transformers', 'safetensors', 'bart', 'text2text-generation', 'medical', 'summarization', 'en', 'dataset:ccdv/pubmed-summarization', 'base_model:facebook/bart-large-cnn', 'base_model:finetune:facebook/bart-large-cnn', 'doi:10.57967/hf/6083', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.3862943611198906,0.0
mradermacher/MadriMed-VL-2B-GGUF,mradermacher,False,136,0,2026-05-15 05:13:39+00:00,2026-05-15 05:33:45+00:00,,"['transformers', 'gguf', 'medical', 'vision-language', 'radiology', 'qwen3-vl', '2B', 'slake', 'vqa-rad', 'medxpertqa', 'lightweight', 'research', 'clinical-llm', 'Safetensors', 'Transformers', 'en', 'dataset:mint-medmax/medmax_data', 'base_model:madrisight/MadriMed-VL-2B', 'base_model:quantized:madrisight/MadriMed-VL-2B', 'license:other', 'endpoints_compatible', 'region:us', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,4.919980925828125,0.0
Vraj0411/Medbharat,Vraj0411,False,0,1,2026-02-28 05:34:33+00:00,2026-02-28 05:49:36+00:00,text-generation,"['pytorch', 'medical', 'mixture-of-experts', 'healthcare', 'indian-medical', 'dual-script', 'ayush', 'text-generation', 'en', 'hi', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,0.0,0.6931471805599453
BrazosDeDios/medgemma-1.5-4b-it-Q5_K_M-GGUF,BrazosDeDios,False,10,0,2026-02-23 20:41:07+00:00,2026-02-23 20:41:22+00:00,image-text-to-text,"['transformers', 'gguf', 'medical', 'radiology', 'clinical-reasoning', 'dermatology', 'pathology', 'ophthalmology', 'chest-x-ray', 'llama-cpp', 'gguf-my-repo', 'image-text-to-text', 'base_model:google/medgemma-1.5-4b-it', 'base_model:quantized:google/medgemma-1.5-4b-it', 'license:other', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.3978952727983707,0.0
Neurazum/Vbai-2.6TS,Neurazum,True,0,1,2026-03-05 18:04:10+00:00,2026-06-18 20:01:44+00:00,image-segmentation,"['pytorch', 'onnx', 'tumor', 'research', 'medical', 'health', 'brain', 'mri', 'diagnosis', 'neuroscience', 'doctor', 'healthcare', 'hospital', 'academic', 'professional', 'image-segmentation', 'en', 'tr', 'license:cc-by-nc-sa-4.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.6931471805599453
